ID,TextID,Name,Icon,Rarity,Steps,RewardBundle,RewardCatalog,RewardItem,RewardUnlock,Group,TrophyMultiplier,,,,,,,,,,,,,,,
1004,PROGRESS_DEAL_DAMAGE_2000,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_2000_DAMAGE,SC_ITEM_2000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1005,PROGRESS_DEAL_DAMAGE_300,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_300_DAMAGE,PEARLS_10,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1006,PROGRESS_DEAL_DAMAGE_3000,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_3000_DAMAGE,SC_ITEM_5000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1007,PROGRESS_DEAL_DAMAGE_4000,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_4000_DAMAGE,SC_ITEM_10000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1008,PROGRESS_DEAL_DAMAGE_500,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_500_DAMAGE,SC_ITEM_1000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1009,PROGRESS_EARN_GOLD_10000,QUEST_NAME_EARN_GOLD,quests/quest_spend_gold,1,STEP_EARN_GOLD_10000,SC_ITEM_10000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1010,PROGRESS_EARN_INFAMY_150,QUEST_NAME_PROGRESS_INFAMY,quests/quest_earn_infamy,1,STEP_PROGRESS_EARN_INFAMY_150,PEARLS_10,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1011,PROGRESS_EARN_STARS_2,QUEST_NAME_BATTLESTARS,quests/quest_battlestars,1,STEP_EARN_2_BATTLESTARS,PEARLS_15,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1012,PROGRESS_EARN_STARS_3,QUEST_NAME_BATTLESTARS,quests/quest_battlestars,1,STEP_EARN_3_BATTLESTARS,PEARLS_20,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1013,PROGRESS_EARN_SUGAR_10000,QUEST_NAME_EARN_SUGAR,quests/quest_spend_sugar,1,STEP_EARN_SUGAR_10000,SC_CREW_10000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1014,PROGRESS_FIGHT_BATTLES_10,QUEST_NAME_FIGHT,quests/quest_battle,1,STEP_FIGHT_10_BATTLES,PEARLS_20,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1015,PROGRESS_FIGHT_BATTLES_15,QUEST_NAME_FIGHT,quests/quest_battle,1,STEP_FIGHT_15_BATTLES,PEARLS_50,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1016,PROGRESS_FIGHT_BATTLES_2,QUEST_NAME_FIGHT,quests/quest_battle,1,STEP_FIGHT_2_BATTLES,SC_ITEM_5000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1017,PROGRESS_FIGHT_BATTLES_3,QUEST_NAME_FIGHT,quests/quest_battle,1,STEP_FIGHT_3_BATTLES,SC_ITEM_6000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1018,PROGRESS_FIGHT_BATTLES_5,QUEST_NAME_FIGHT,quests/quest_battle,1,STEP_FIGHT_5_BATTLES,SC_ITEM_7000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1019,PROGRESS_FIGHT_BATTLES_7,QUEST_NAME_FIGHT,quests/quest_battle,1,STEP_FIGHT_7_BATTLES,SC_ITEM_10000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1020,PROGRESS_FUSE_ITEMS_2,QUEST_NAME_FUSE_ITEMS,quests/quest_fuse,1,STEP_PROGRESS_FUSE_ITEMS_2,PEARLS_10,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1021,PROGRESS_FUSE_ITEMS_4,QUEST_NAME_FUSE_ITEMS,quests/quest_fuse,1,STEP_PROGRESS_FUSE_ITEMS_4,SC_CREW_10000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1022,PROGRESS_FUSE_ITEMS_5,QUEST_NAME_FUSE_ITEMS,quests/quest_fuse,1,STEP_PROGRESS_FUSE_ITEMS_5,PEARLS_20,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1023,PROGRESS_SPEND_GOLD_10000,QUEST_NAME_SPEND_GOLD,quests/quest_spend_gold,1,STEP_PROGRESS_SPEND_GOLD_10000,SC_ITEM_10000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1024,PROGRESS_SPEND_SUGAR_5000,QUEST_NAME_SPEND_SUGAR,quests/quest_spend_sugar,1,STEP_PROGRESS_SPEND_SUGAR_5000,SC_CREW_10000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1025,PROGRESS_UPGRADE_SHIP_ANY_MK 2,QUEST_NAME_UPGRADE_SHIP,quests/quest_upgrade_ship2,1,STEP_PROGRESS_UPGRADE_SHIP_ANY_MK2,SC_ITEM_10000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1026,PROGRESS_BUY_ITEM_5_UNCOMMON,QUEST_NAME_PROGRESS_BUY_NUM_ITEMS,quests/quest_buy,1,STEP_PROGRESS_BUY_ITEM_5_UNCOMMON,SC_ITEM_20000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1027,PROGRESS_FUSE_ITEMS_5_UNCOMMON,QUEST_NAME_FUSE_ITEMS,quests/quest_fuse,1,STEP_PROGRESS_FUSE_ITEMS_5_UNCOMMON,SC_CREW_15000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
1028,PROGRESS_EARN_STARS_10,QUEST_NAME_BATTLESTARS,quests/quest_battlestars,1,STEP_PROGRESS_EARN_STARS_10,SC_ITEM_15000,,,,PROGRESS_QUEST,1,,,,,,,,,,,,,,,
2001,EASY_DAILY_EARN_3_BATTLESTARS,QUEST_NAME_BATTLESTARS,quests/quest_battlestars,1,STEP_EARN_3_BATTLESTARS,,catalog_quest_r1,,,EASY_BATTLESTARS,1,,,,,,,,,,,,,,,
2002,EASY_DAILY_WIN_2_BATTLES,QUEST_NAME_WIN,quests/quest_winner,1,EASY_STEP_WIN_2_BATTLES,,catalog_quest_r1,,,EASY_WIN,1,,,,,,,,,,,,,,,
2003,EASY_DAILY_FIGHT_3_BATTLES,QUEST_NAME_FIGHT,quests/quest_battle,1,STEP_FIGHT_3_BATTLES,,catalog_quest_r1,,,EASY_FIGHT,1,,,,,,,,,,,,,,,
2004,EASY_DAILY_DESTROY_2_SHIPS,QUEST_NAME_DESTROY,quests/quest_destroy,1,EASY_STEP_DESTROY_2_SHIPS,,catalog_quest_r1,,,EASY_DESTROY,1,,,,,,,,,,,,,,,
2005,EASY_DAILY_DEAL_500_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_500_DAMAGE,,catalog_quest_r1,,,EASY_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
2006,EASY_DAILY_DEAL_1000_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_1000_DAMAGE,,catalog_quest_r1,,,EASY_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
2007,EASY_DAILY_DEAL_3000_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_3000_DAMAGE,,catalog_quest_r1,,,EASY_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
2008,EASY_DAILY_DEAL_5000_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_5000_DAMAGE,,catalog_quest_r1,,,EASY_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
2009,EASY_DAILY_DEAL_7000_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_7000_DAMAGE,,catalog_quest_r1,,,EASY_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
2010,EASY_DAILY_DEAL_10000_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_10000_DAMAGE,,catalog_quest_r1,,,EASY_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
3001,MEDIUM_DAILY_DEAL_1000_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,STEP_DEAL_1000_DAMAGE,,catalog_quest_r0,,,QUEST_NAME_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
3002,MEDIUM_DAILY_FIGHT_5_BATTLES,QUEST_NAME_FIGHT,quests/quest_battle,1,STEP_FIGHT_5_BATTLES,,catalog_quest_r0,,,QUEST_NAME_FIGHT,1,,,,,,,,,,,,,,,
3003,MEDIUM_DAILY_WIN_3_BATTLES,QUEST_NAME_WIN,quests/quest_winner,1,STEP_WIN_3_BATTLES,,catalog_quest_r0,,,QUEST_NAME_WIN,1,,,,,,,,,,,,,,,
3004,MEDIUM_DAILY_EARN_5_BATTLESTARS,QUEST_NAME_BATTLESTARS,quests/quest_battlestars,1,MEDIUM_STEP_EARN_5_BATTLESTARS,,catalog_quest_r1,,,QUEST_NAME_BATTLESTARS,1,,,,,,,,,,,,,,,
3005,MEDIUM_DAILY_DESTROY_3_SHIPS,QUEST_NAME_DESTROY,quests/quest_destroy,1,MEDIUM_STEP_DESTROY_3_SHIPS,,catalog_quest_r1,,,QUEST_NAME_DESTROY,1,,,,,,,,,,,,,,,
3006,MEDIUM_DAILY_CANNONSHIP_VICTORY,QUEST_NAME_SHIPTYPE_VICTORY,quests/quest_shooter,2,MEDIUM_STEP_CANNONSHIP_VICTORY,,catalog_quest_r2,,,QUEST_NAME_SHIPTYPE_VICTORY,3,,,,,,,,,,,,,,,
3007,MEDIUM_DAILY_HEALER_VICTORY,QUEST_NAME_SHIPTYPE_VICTORY,quests/quest_fixer,2,MEDIUM_STEP_HEALER_VICTORY,,catalog_quest_r2,,,QUEST_NAME_SHIPTYPE_VICTORY,3,,,,,,,,,,,,,,,
3008,MEDIUM_DAILY_SPEEDBOAT_VICTORY,QUEST_NAME_SHIPTYPE_VICTORY,quests/quest_speeder,2,MEDIUM_STEP_SPEEDBOAT_VICTORY,,catalog_quest_r2,,,QUEST_NAME_SHIPTYPE_VICTORY,3,,,,,,,,,,,,,,,
3009,MEDIUM_DAILY_STINKY_VICTORY,QUEST_NAME_SHIPTYPE_VICTORY,quests/quest_enforcer,2,MEDIUM_STEP_STINKY_VICTORY,,catalog_quest_r2,,,QUEST_NAME_SHIPTYPE_VICTORY,3,,,,,,,,,,,,,,,
3010,MEDIUM_DAILY_TANK_VICTORY,QUEST_NAME_SHIPTYPE_VICTORY,quests/quest_defender,2,MEDIUM_STEP_TANK_VICTORY,,catalog_quest_r2,,,QUEST_NAME_SHIPTYPE_VICTORY,3,,,,,,,,,,,,,,,
3011,MEDIUM_DAILY_DEAL_2500_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,MEDIUM_STEP_DEAL_2500_DAMAGE,,catalog_quest_r1,,,QUEST_NAME_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
3012,MEDIUM_DAILY_DEAL_3500_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,MEDIUM_STEP_DEAL_3500_DAMAGE,,catalog_quest_r1,,,QUEST_NAME_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
3013,MEDIUM_DAILY_DEAL_5000_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,MEDIUM_STEP_DEAL_5000_DAMAGE,,catalog_quest_r1,,,QUEST_NAME_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
3014,MEDIUM_DAILY_DEAL_6500_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,MEDIUM_STEP_DEAL_6500_DAMAGE,,catalog_quest_r1,,,QUEST_NAME_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
3015,MEDIUM_DAILY_DEAL_9000_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,MEDIUM_STEP_DEAL_9000_DAMAGE,,catalog_quest_r1,,,QUEST_NAME_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
3016,MEDIUM_DAILY_DEAL_11000_DAMAGE,QUEST_NAME_DEAL_DAMAGE,quests/quest_damage,1,MEDIUM_STEP_DEAL_11000_DAMAGE,,catalog_quest_r1,,,QUEST_NAME_DEAL_DAMAGE,1,,,,,,,,,,,,,,,
3017,MEDIUM_DAILY_KILL_4_WITH_BLAST_CANNON,QUEST_NAME_WEAPON_KILL,CANNON_BLAST_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_BLAST_CANNON,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3018,MEDIUM_DAILY_KILL_4_WITH_STANDARD_CANNON,QUEST_NAME_WEAPON_KILL,CANNON_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_STANDARD_CANNON,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3019,MEDIUM_DAILY_KILL_4_WITH_SNIPER_CANNON,QUEST_NAME_WEAPON_KILL,CANNON_SNIPER_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_SNIPER_CANNON,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3020,MEDIUM_DAILY_KILL_4_WITH_STANDARD_CARRONADE,QUEST_NAME_WEAPON_KILL,CARRONADE_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_STANDARD_CARRONADE,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3021,MEDIUM_DAILY_KILL_4_WITH_FIRE_BOMB,QUEST_NAME_WEAPON_KILL,FIRE_BOMB_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_FIRE_BOMB,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3022,MEDIUM_DAILY_KILL_4_WITH_FLARE_GUN,QUEST_NAME_WEAPON_KILL,FLARE_GUN_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_FLARE_GUN,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3023,MEDIUM_DAILY_KILL_4_WITH_GRENADE,QUEST_NAME_WEAPON_KILL,GRENADE_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_GRENADE,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3024,MEDIUM_DAILY_KILL_4_WITH_MINE,QUEST_NAME_WEAPON_KILL,MINE_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_MINE,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3025,MEDIUM_DAILY_KILL_4_WITH_MISSILE,QUEST_NAME_WEAPON_KILL,MISSILE_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_MISSILE,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3026,MEDIUM_DAILY_KILL_4_WITH_BIG_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_BIG_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_BIG_MORTAR,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3027,MEDIUM_DAILY_KILL_4_WITH_LARGE_AREA_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_LARGE_AREA_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_LARGE_AREA_MORTAR,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3028,MEDIUM_DAILY_KILL_4_WITH_LONG_RANGE_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_LONG_RANGE_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_LONG_RANGE_MORTAR,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3029,MEDIUM_DAILY_KILL_4_WITH_STANDARD_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_STANDARD_MORTAR,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3030,MEDIUM_DAILY_KILL_4_WITH_NAPALM,QUEST_NAME_WEAPON_KILL,NAPALM_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_NAPALM,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3031,MEDIUM_DAILY_KILL_4_WITH_RAILGUN,QUEST_NAME_WEAPON_KILL,RAILGUN_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_RAILGUN,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3032,MEDIUM_DAILY_KILL_4_WITH_FAST_TORPEDO,QUEST_NAME_WEAPON_KILL,TORPEDO_FAST_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_FAST_TORPEDO,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3033,MEDIUM_DAILY_KILL_4_WITH_BIG_TORPEDO,QUEST_NAME_WEAPON_KILL,TORPEDO_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_BIG_TORPEDO,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3034,MEDIUM_DAILY_KILL_4_WITH_TRIPLE_TORPEDO,QUEST_NAME_WEAPON_KILL,TORPEDO_TRIPLE_R3_E1,3,MEDIUM_STEP_KILL_4_WITH_TRIPLE_TORPEDO,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3035,MEDIUM_DAILY_KILL_2_WITH_BLAST_CANNON,QUEST_NAME_WEAPON_KILL,CANNON_BLAST_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_BLAST_CANNON,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3036,MEDIUM_DAILY_KILL_2_WITH_STANDARD_CANNON,QUEST_NAME_WEAPON_KILL,CANNON_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_STANDARD_CANNON,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3037,MEDIUM_DAILY_KILL_2_WITH_SNIPER_CANNON,QUEST_NAME_WEAPON_KILL,CANNON_SNIPER_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_SNIPER_CANNON,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3038,MEDIUM_DAILY_KILL_2_WITH_STANDARD_CARRONADE,QUEST_NAME_WEAPON_KILL,CARRONADE_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_STANDARD_CARRONADE,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3039,MEDIUM_DAILY_KILL_2_WITH_FIRE_BOMB,QUEST_NAME_WEAPON_KILL,FIRE_BOMB_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_FIRE_BOMB,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3040,MEDIUM_DAILY_KILL_2_WITH_FLARE_GUN,QUEST_NAME_WEAPON_KILL,FLARE_GUN_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_FLARE_GUN,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3041,MEDIUM_DAILY_KILL_2_WITH_GRENADE,QUEST_NAME_WEAPON_KILL,GRENADE_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_GRENADE,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3042,MEDIUM_DAILY_KILL_2_WITH_MINE,QUEST_NAME_WEAPON_KILL,MINE_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_MINE,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3043,MEDIUM_DAILY_KILL_2_WITH_MISSILE,QUEST_NAME_WEAPON_KILL,MISSILE_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_MISSILE,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3044,MEDIUM_DAILY_KILL_2_WITH_BIG_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_BIG_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_BIG_MORTAR,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3045,MEDIUM_DAILY_KILL_2_WITH_LARGE_AREA_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_LARGE_AREA_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_LARGE_AREA_MORTAR,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3046,MEDIUM_DAILY_KILL_2_WITH_LONG_RANGE_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_LONG_RANGE_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_LONG_RANGE_MORTAR,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3047,MEDIUM_DAILY_KILL_2_WITH_STANDARD_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_STANDARD_MORTAR,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3048,MEDIUM_DAILY_KILL_2_WITH_NAPALM,QUEST_NAME_WEAPON_KILL,NAPALM_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_NAPALM,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3049,MEDIUM_DAILY_KILL_2_WITH_RAILGUN,QUEST_NAME_WEAPON_KILL,RAILGUN_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_RAILGUN,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3050,MEDIUM_DAILY_KILL_2_WITH_FAST_TORPEDO,QUEST_NAME_WEAPON_KILL,TORPEDO_FAST_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_FAST_TORPEDO,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3051,MEDIUM_DAILY_KILL_2_WITH_BIG_TORPEDO,QUEST_NAME_WEAPON_KILL,TORPEDO_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_BIG_TORPEDO,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3052,MEDIUM_DAILY_KILL_2_WITH_TRIPLE_TORPEDO,QUEST_NAME_WEAPON_KILL,TORPEDO_TRIPLE_R2_E1,2,MEDIUM_STEP_KILL_2_WITH_TRIPLE_TORPEDO,,catalog_quest_r2,,,QUEST_NAME_WEAPON_KILL,3,,,,,,,,,,,,,,,
3053,MEDIUM_DAILY_DAMAGE_LOW_WITH_BLAST_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_BLAST_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_BLAST_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_BLAST_CANNON,3,,,,,,,,,,,,,,,
3054,MEDIUM_DAILY_DAMAGE_LOW_WITH_STANDARD_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_STANDARD_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_CANNON,3,,,,,,,,,,,,,,,
3055,MEDIUM_DAILY_DAMAGE_LOW_WITH_SNIPER_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_SNIPER_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_SNIPER_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_SNIPER_CANNON,3,,,,,,,,,,,,,,,
3056,MEDIUM_DAILY_DAMAGE_LOW_WITH_STANDARD_CARRONADE,QUEST_NAME_DAMAGE_WITH_ITEM,CARRONADE_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_STANDARD_CARRONADE,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_CARRONADE,3,,,,,,,,,,,,,,,
3057,MEDIUM_DAILY_DAMAGE_LOW_WITH_GRENADE,QUEST_NAME_DAMAGE_WITH_ITEM,GRENADE_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_GRENADE,,catalog_quest_r2,,,DAMAGE_WITH_GRENADE,3,,,,,,,,,,,,,,,
3058,MEDIUM_DAILY_DAMAGE_LOW_WITH_STANDARD_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_STANDARD_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_MORTAR,3,,,,,,,,,,,,,,,
3059,MEDIUM_DAILY_DAMAGE_LOW_WITH_BIG_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_BIG_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_BIG_TORPEDO,3,,,,,,,,,,,,,,,
3060,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_BLAST_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_BLAST_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_BLAST_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_BLAST_CANNON,3,,,,,,,,,,,,,,,
3061,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_STANDARD_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_STANDARD_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_CANNON,3,,,,,,,,,,,,,,,
3062,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_SNIPER_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_SNIPER_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_SNIPER_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_SNIPER_CANNON,3,,,,,,,,,,,,,,,
3063,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_STANDARD_CARRONADE,QUEST_NAME_DAMAGE_WITH_ITEM,CARRONADE_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_STANDARD_CARRONADE,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_CARRONADE,3,,,,,,,,,,,,,,,
3064,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_FIRE_BOMB,QUEST_NAME_DAMAGE_WITH_ITEM,FIRE_BOMB_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_FIRE_BOMB,,catalog_quest_r2,,,DAMAGE_WITH_FIRE_BOMB,3,,,,,,,,,,,,,,,
