ID,BundleID,Items,Resource1,Amount1,Resource2,Amount2,Resource3,Amount3,InventorySlots,ResourceDistribution,DistributionRange,TalentBonuses,CaptainLevelMultiplier,SubscriptionDays,PremiumDays,FreePremiumDays,XPBonusHours,HC,SC_ITEM,SC_CREW,VICTORY_TOKEN,SEASON_POINT,SC_GUILD,SC_UPGRADE_R1,SC_UPGRADE_R2,SC_UPGRADE_R3,SC_UPGRADE_R4,SC_UPGRADE_R5,SC_EVOLVE_R1,SC_EVOLVE_R2,SC_EVOLVE_R3,SC_EVOLVE_R4,SC_EVOLVE_R5,SC_EVENT_TICKET,SC_BATTLE_COIN
6041,SEASON_BUNDLE_T6_L6,,SC_ITEM,82500,SEASON_POINT,1664,,,,,,,,,,,,,82500,,,1664,,,,,,,,,,,,,
6042,SEASON_BUNDLE_T6_L7,,SC_ITEM,55000,SEASON_POINT,1280,,,,,,,,,,,,,55000,,,1280,,,,,,,,,,,,,
6043,SEASON_BUNDLE_T7_L1,,SC_ITEM,500000,SEASON_POINT,1600,,,,,,,,,,,,,500000,,,1600,,,,,,,,,,,,,
6044,SEASON_BUNDLE_T7_L2,,SC_ITEM,325000,SEASON_POINT,1216,,,,,,,,,,,,,325000,,,1216,,,,,,,,,,,,,
6045,SEASON_BUNDLE_T7_L3,,SC_ITEM,225000,SEASON_POINT,1088,,,,,,,,,,,,,225000,,,1088,,,,,,,,,,,,,
6046,SEASON_BUNDLE_T7_L4,,SC_ITEM,150000,SEASON_POINT,960,,,,,,,,,,,,,150000,,,960,,,,,,,,,,,,,
6047,SEASON_BUNDLE_T7_L5,,SC_ITEM,105000,SEASON_POINT,896,,,,,,,,,,,,,105000,,,896,,,,,,,,,,,,,
6048,SEASON_BUNDLE_T7_L6,,SC_ITEM,75000,SEASON_POINT,832,,,,,,,,,,,,,75000,,,832,,,,,,,,,,,,,
6049,SEASON_BUNDLE_T7_L7,,SC_ITEM,50000,SEASON_POINT,640,,,,,,,,,,,,,50000,,,640,,,,,,,,,,,,,
6050,SEASON_BUNDLE_T8_L1,,SC_ITEM,450000,SEASON_POINT,800,,,,,,,,,,,,,450000,,,800,,,,,,,,,,,,,
6051,SEASON_BUNDLE_T8_L2,,SC_ITEM,292500,SEASON_POINT,608,,,,,,,,,,,,,292500,,,608,,,,,,,,,,,,,
6052,SEASON_BUNDLE_T8_L3,,SC_ITEM,202500,SEASON_POINT,544,,,,,,,,,,,,,202500,,,544,,,,,,,,,,,,,
6053,SEASON_BUNDLE_T8_L4,,SC_ITEM,135000,SEASON_POINT,480,,,,,,,,,,,,,135000,,,480,,,,,,,,,,,,,
6054,SEASON_BUNDLE_T8_L5,,SC_ITEM,94500,SEASON_POINT,448,,,,,,,,,,,,,94500,,,448,,,,,,,,,,,,,
6055,SEASON_BUNDLE_T8_L6,,SC_ITEM,67500,SEASON_POINT,416,,,,,,,,,,,,,67500,,,416,,,,,,,,,,,,,
6056,SEASON_BUNDLE_T8_L7,,SC_ITEM,45000,SEASON_POINT,320,,,,,,,,,,,,,45000,,,320,,,,,,,,,,,,,
6057,SEASON_BUNDLE_T9_L1,,SC_ITEM,400000,SEASON_POINT,400,,,,,,,,,,,,,400000,,,400,,,,,,,,,,,,,
6058,SEASON_BUNDLE_T9_L2,,SC_ITEM,260000,SEASON_POINT,304,,,,,,,,,,,,,260000,,,304,,,,,,,,,,,,,
6059,SEASON_BUNDLE_T9_L3,,SC_ITEM,180000,SEASON_POINT,272,,,,,,,,,,,,,180000,,,272,,,,,,,,,,,,,
6060,SEASON_BUNDLE_T9_L4,,SC_ITEM,120000,SEASON_POINT,240,,,,,,,,,,,,,120000,,,240,,,,,,,,,,,,,
6061,SEASON_BUNDLE_T9_L5,,SC_ITEM,84000,SEASON_POINT,224,,,,,,,,,,,,,84000,,,224,,,,,,,,,,,,,
6062,SEASON_BUNDLE_T9_L6,,SC_ITEM,60000,SEASON_POINT,208,,,,,,,,,,,,,60000,,,208,,,,,,,,,,,,,
6063,SEASON_BUNDLE_T9_L7,,SC_ITEM,40000,SEASON_POINT,160,,,,,,,,,,,,,40000,,,160,,,,,,,,,,,,,
6064,SEASON_BUNDLE_T10_L1,,SC_ITEM,350000,SEASON_POINT,200,,,,,,,,,,,,,350000,,,200,,,,,,,,,,,,,
6065,SEASON_BUNDLE_T10_L2,,SC_ITEM,227500,SEASON_POINT,152,,,,,,,,,,,,,227500,,,152,,,,,,,,,,,,,
6066,SEASON_BUNDLE_T10_L3,,SC_ITEM,157500,SEASON_POINT,136,,,,,,,,,,,,,157500,,,136,,,,,,,,,,,,,
6067,SEASON_BUNDLE_T10_L4,,SC_ITEM,105000,SEASON_POINT,120,,,,,,,,,,,,,105000,,,120,,,,,,,,,,,,,
6068,SEASON_BUNDLE_T10_L5,,SC_ITEM,73500,SEASON_POINT,112,,,,,,,,,,,,,73500,,,112,,,,,,,,,,,,,
6069,SEASON_BUNDLE_T10_L6,,SC_ITEM,52500,SEASON_POINT,104,,,,,,,,,,,,,52500,,,104,,,,,,,,,,,,,
6070,SEASON_BUNDLE_T10_L7,,SC_ITEM,35000,SEASON_POINT,80,,,,,,,,,,,,,35000,,,80,,,,,,,,,,,,,
6071,SEASON_BUNDLE_T11_L1,,SC_ITEM,300000,SEASON_POINT,100,,,,,,,,,,,,,300000,,,100,,,,,,,,,,,,,
6072,SEASON_BUNDLE_T11_L2,,SC_ITEM,195000,SEASON_POINT,76,,,,,,,,,,,,,195000,,,76,,,,,,,,,,,,,
6073,SEASON_BUNDLE_T11_L3,,SC_ITEM,135000,SEASON_POINT,68,,,,,,,,,,,,,135000,,,68,,,,,,,,,,,,,
6074,SEASON_BUNDLE_T11_L4,,SC_ITEM,90000,SEASON_POINT,60,,,,,,,,,,,,,90000,,,60,,,,,,,,,,,,,
6075,SEASON_BUNDLE_T11_L5,,SC_ITEM,63000,SEASON_POINT,56,,,,,,,,,,,,,63000,,,56,,,,,,,,,,,,,
6076,SEASON_BUNDLE_T11_L6,,SC_ITEM,45000,SEASON_POINT,52,,,,,,,,,,,,,45000,,,52,,,,,,,,,,,,,
6077,SEASON_BUNDLE_T11_L7,,SC_ITEM,30000,SEASON_POINT,40,,,,,,,,,,,,,30000,,,40,,,,,,,,,,,,,
6078,SEASON_BUNDLE_T12_L1,,SC_ITEM,250000,SEASON_POINT,50,,,,,,,,,,,,,250000,,,50,,,,,,,,,,,,,
6079,SEASON_BUNDLE_T12_L2,,SC_ITEM,162500,SEASON_POINT,38,,,,,,,,,,,,,162500,,,38,,,,,,,,,,,,,
6080,SEASON_BUNDLE_T12_L3,,SC_ITEM,112500,SEASON_POINT,34,,,,,,,,,,,,,112500,,,34,,,,,,,,,,,,,
6081,SEASON_BUNDLE_T12_L4,,SC_ITEM,75000,SEASON_POINT,30,,,,,,,,,,,,,75000,,,30,,,,,,,,,,,,,
6082,SEASON_BUNDLE_T12_L5,,SC_ITEM,52500,SEASON_POINT,28,,,,,,,,,,,,,52500,,,28,,,,,,,,,,,,,
6083,SEASON_BUNDLE_T12_L6,,SC_ITEM,37500,SEASON_POINT,26,,,,,,,,,,,,,37500,,,26,,,,,,,,,,,,,
6084,SEASON_BUNDLE_T12_L7,,SC_ITEM,25000,SEASON_POINT,20,,,,,,,,,,,,,25000,,,20,,,,,,,,,,,,,
6085,SEASON_BUNDLE_T13_L1,,SC_ITEM,200000,SEASON_POINT,25,,,,,,,,,,,,,200000,,,25,,,,,,,,,,,,,
6086,SEASON_BUNDLE_T13_L2,,SC_ITEM,130000,SEASON_POINT,19,,,,,,,,,,,,,130000,,,19,,,,,,,,,,,,,
6087,SEASON_BUNDLE_T13_L3,,SC_ITEM,90000,SEASON_POINT,17,,,,,,,,,,,,,90000,,,17,,,,,,,,,,,,,
6088,SEASON_BUNDLE_T13_L4,,SC_ITEM,60000,SEASON_POINT,15,,,,,,,,,,,,,60000,,,15,,,,,,,,,,,,,
6089,SEASON_BUNDLE_T13_L5,,SC_ITEM,42000,SEASON_POINT,14,,,,,,,,,,,,,42000,,,14,,,,,,,,,,,,,
6090,SEASON_BUNDLE_T13_L6,,SC_ITEM,30000,SEASON_POINT,13,,,,,,,,,,,,,30000,,,13,,,,,,,,,,,,,
6091,SEASON_BUNDLE_T13_L7,,SC_ITEM,20000,SEASON_POINT,10,,,,,,,,,,,,,20000,,,10,,,,,,,,,,,,,
6101,SEASON_BUNDLE_2_T1_L1,SEASON_BOX_TIER1_RANK1,SC_ITEM,2000000,SEASON_POINT,20625,,,,,,,,,,,,,2000000,,,20625,,,,,,,,,,,,,
6102,SEASON_BUNDLE_2_T1_L2,SEASON_BOX_TIER1_RANK2,SC_ITEM,1500000,SEASON_POINT,15675,,,,,,,,,,,,,1500000,,,15675,,,,,,,,,,,,,
6103,SEASON_BUNDLE_2_T1_L3,SEASON_BOX_TIER1_RANK3,SC_ITEM,1400000,SEASON_POINT,14025,,,,,,,,,,,,,1400000,,,14025,,,,,,,,,,,,,
6104,SEASON_BUNDLE_2_T1_L4,SEASON_BOX_TIER1_RANK4,SC_ITEM,1300000,SEASON_POINT,12375,,,,,,,,,,,,,1300000,,,12375,,,,,,,,,,,,,
6105,SEASON_BUNDLE_2_T1_L5,SEASON_BOX_TIER1_RANK5,SC_ITEM,1200000,SEASON_POINT,11550,,,,,,,,,,,,,1200000,,,11550,,,,,,,,,,,,,
6106,SEASON_BUNDLE_2_T1_L6,SEASON_BOX_TIER1_RANK5,SC_ITEM,1100000,SEASON_POINT,10725,,,,,,,,,,,,,1100000,,,10725,,,,,,,,,,,,,
6107,SEASON_BUNDLE_2_T1_L7,SEASON_BOX_TIER1_RANK5,SC_ITEM,1000000,SEASON_POINT,8250,,,,,,,,,,,,,1000000,,,8250,,,,,,,,,,,,,
6108,SEASON_BUNDLE_2_T2_L1,SEASON_BOX_TIER2_RANK1,SC_ITEM,1000000,SEASON_POINT,11786,,,,,,,,,,,,,1000000,,,11786,,,,,,,,,,,,,
6109,SEASON_BUNDLE_2_T2_L2,SEASON_BOX_TIER2_RANK2,SC_ITEM,650000,SEASON_POINT,8957,,,,,,,,,,,,,650000,,,8957,,,,,,,,,,,,,
6110,SEASON_BUNDLE_2_T2_L3,SEASON_BOX_TIER2_RANK3,SC_ITEM,450000,SEASON_POINT,8014,,,,,,,,,,,,,450000,,,8014,,,,,,,,,,,,,
6111,SEASON_BUNDLE_2_T2_L4,SEASON_BOX_TIER2_RANK4,SC_ITEM,300000,SEASON_POINT,7071,,,,,,,,,,,,,300000,,,7071,,,,,,,,,,,,,
6112,SEASON_BUNDLE_2_T2_L5,SEASON_BOX_TIER2_RANK5,SC_ITEM,420000,SEASON_POINT,6600,,,,,,,,,,,,,420000,,,6600,,,,,,,,,,,,,
6113,SEASON_BUNDLE_2_T2_L6,SEASON_BOX_TIER2_RANK5,SC_ITEM,300000,SEASON_POINT,6129,,,,,,,,,,,,,300000,,,6129,,,,,,,,,,,,,
6114,SEASON_BUNDLE_2_T2_L7,SEASON_BOX_TIER2_RANK5,SC_ITEM,200000,SEASON_POINT,4714,,,,,,,,,,,,,200000,,,4714,,,,,,,,,,,,,
6115,SEASON_BUNDLE_2_T3_L1,SEASON_BOX_TIER3_RANK1,SC_ITEM,500000,SEASON_POINT,6735,,,,,,,,,,,,,500000,,,6735,,,,,,,,,,,,,
6116,SEASON_BUNDLE_2_T3_L2,SEASON_BOX_TIER3_RANK2,SC_ITEM,325000,SEASON_POINT,5118,,,,,,,,,,,,,325000,,,5118,,,,,,,,,,,,,
6117,SEASON_BUNDLE_2_T3_L3,SEASON_BOX_TIER3_RANK3,SC_ITEM,225000,SEASON_POINT,4580,,,,,,,,,,,,,225000,,,4580,,,,,,,,,,,,,
6118,SEASON_BUNDLE_2_T3_L4,SEASON_BOX_TIER3_RANK4,SC_ITEM,150000,SEASON_POINT,4041,,,,,,,,,,,,,150000,,,4041,,,,,,,,,,,,,
6119,SEASON_BUNDLE_2_T3_L5,SEASON_BOX_TIER3_RANK5,SC_ITEM,210000,SEASON_POINT,3771,,,,,,,,,,,,,210000,,,3771,,,,,,,,,,,,,
6120,SEASON_BUNDLE_2_T3_L6,SEASON_BOX_TIER3_RANK5,SC_ITEM,150000,SEASON_POINT,3502,,,,,,,,,,,,,150000,,,3502,,,,,,,,,,,,,
6121,SEASON_BUNDLE_2_T3_L7,SEASON_BOX_TIER3_RANK5,SC_ITEM,100000,SEASON_POINT,2694,,,,,,,,,,,,,100000,,,2694,,,,,,,,,,,,,
6122,SEASON_BUNDLE_2_T4_L1,SEASON_BOX_TIER4_RANK1,SC_ITEM,400000,SEASON_POINT,3848,,,,,,,,,,,,,400000,,,3848,,,,,,,,,,,,,
6123,SEASON_BUNDLE_2_T4_L2,SEASON_BOX_TIER4_RANK2,SC_ITEM,260000,SEASON_POINT,2925,,,,,,,,,,,,,260000,,,2925,,,,,,,,,,,,,
6124,SEASON_BUNDLE_2_T4_L3,SEASON_BOX_TIER4_RANK3,SC_ITEM,180000,SEASON_POINT,2617,,,,,,,,,,,,,180000,,,2617,,,,,,,,,,,,,
6125,SEASON_BUNDLE_2_T4_L4,SEASON_BOX_TIER4_RANK4,SC_ITEM,120000,SEASON_POINT,2309,,,,,,,,,,,,,120000,,,2309,,,,,,,,,,,,,
6126,SEASON_BUNDLE_2_T4_L5,SEASON_BOX_TIER4_RANK5,SC_ITEM,168000,SEASON_POINT,2155,,,,,,,,,,,,,168000,,,2155,,,,,,,,,,,,,
6127,SEASON_BUNDLE_2_T4_L6,SEASON_BOX_TIER4_RANK5,SC_ITEM,120000,SEASON_POINT,2001,,,,,,,,,,,,,120000,,,2001,,,,,,,,,,,,,
6128,SEASON_BUNDLE_2_T4_L7,SEASON_BOX_TIER4_RANK5,SC_ITEM,80000,SEASON_POINT,1539,,,,,,,,,,,,,80000,,,1539,,,,,,,,,,,,,
6129,SEASON_BUNDLE_2_T5_L1,SEASON_BOX_TIER5_RANK1,SC_ITEM,300000,SEASON_POINT,2199,,,,,,,,,,,,,300000,,,2199,,,,,,,,,,,,,
6130,SEASON_BUNDLE_2_T5_L2,SEASON_BOX_TIER5_RANK2,SC_ITEM,195000,SEASON_POINT,1671,,,,,,,,,,,,,195000,,,1671,,,,,,,,,,,,,
6131,SEASON_BUNDLE_2_T5_L3,SEASON_BOX_TIER5_RANK3,SC_ITEM,135000,SEASON_POINT,1495,,,,,,,,,,,,,135000,,,1495,,,,,,,,,,,,,
6132,SEASON_BUNDLE_2_T5_L4,SEASON_BOX_TIER5_RANK4,SC_ITEM,90000,SEASON_POINT,1319,,,,,,,,,,,,,90000,,,1319,,,,,,,,,,,,,
6133,SEASON_BUNDLE_2_T5_L5,SEASON_BOX_TIER5_RANK5,SC_ITEM,126000,SEASON_POINT,1231,,,,,,,,,,,,,126000,,,1231,,,,,,,,,,,,,
6134,SEASON_BUNDLE_2_T5_L6,SEASON_BOX_TIER5_RANK5,SC_ITEM,90000,SEASON_POINT,1144,,,,,,,,,,,,,90000,,,1144,,,,,,,,,,,,,
6135,SEASON_BUNDLE_2_T5_L7,SEASON_BOX_TIER5_RANK5,SC_ITEM,60000,SEASON_POINT,880,,,,,,,,,,,,,60000,,,880,,,,,,,,,,,,,
6136,SEASON_BUNDLE_2_T6_L1,SEASON_BOX_TIER6_RANK1,SC_ITEM,275000,SEASON_POINT,1257,,,,,,,,,,,,,275000,,,1257,,,,,,,,,,,,,
6137,SEASON_BUNDLE_2_T6_L2,SEASON_BOX_TIER6_RANK2,SC_ITEM,178750,SEASON_POINT,955,,,,,,,,,,,,,178750,,,955,,,,,,,,,,,,,
6138,SEASON_BUNDLE_2_T6_L3,SEASON_BOX_TIER6_RANK3,SC_ITEM,123750,SEASON_POINT,855,,,,,,,,,,,,,123750,,,855,,,,,,,,,,,,,
6139,SEASON_BUNDLE_2_T6_L4,SEASON_BOX_TIER6_RANK4,SC_ITEM,82500,SEASON_POINT,754,,,,,,,,,,,,,82500,,,754,,,,,,,,,,,,,
6140,SEASON_BUNDLE_2_T6_L5,SEASON_BOX_TIER6_RANK5,SC_ITEM,115500,SEASON_POINT,704,,,,,,,,,,,,,115500,,,704,,,,,,,,,,,,,
6141,SEASON_BUNDLE_2_T6_L6,SEASON_BOX_TIER6_RANK5,SC_ITEM,82500,SEASON_POINT,653,,,,,,,,,,,,,82500,,,653,,,,,,,,,,,,,
6142,SEASON_BUNDLE_2_T6_L7,SEASON_BOX_TIER6_RANK5,SC_ITEM,55000,SEASON_POINT,503,,,,,,,,,,,,,55000,,,503,,,,,,,,,,,,,
6143,SEASON_BUNDLE_2_T7_L1,SEASON_BOX_TIER7_RANK1,SC_ITEM,250000,SEASON_POINT,718,,,,,,,,,,,,,250000,,,718,,,,,,,,,,,,,
6144,SEASON_BUNDLE_2_T7_L2,SEASON_BOX_TIER7_RANK2,SC_ITEM,162500,SEASON_POINT,546,,,,,,,,,,,,,162500,,,546,,,,,,,,,,,,,
6145,SEASON_BUNDLE_2_T7_L3,SEASON_BOX_TIER7_RANK3,SC_ITEM,112500,SEASON_POINT,488,,,,,,,,,,,,,112500,,,488,,,,,,,,,,,,,
6146,SEASON_BUNDLE_2_T7_L4,SEASON_BOX_TIER7_RANK4,SC_ITEM,75000,SEASON_POINT,431,,,,,,,,,,,,,75000,,,431,,,,,,,,,,,,,
6147,SEASON_BUNDLE_2_T7_L5,SEASON_BOX_TIER7_RANK5,SC_ITEM,105000,SEASON_POINT,402,,,,,,,,,,,,,105000,,,402,,,,,,,,,,,,,
6148,SEASON_BUNDLE_2_T7_L6,SEASON_BOX_TIER7_RANK5,SC_ITEM,75000,SEASON_POINT,373,,,,,,,,,,,,,75000,,,373,,,,,,,,,,,,,
6149,SEASON_BUNDLE_2_T7_L7,SEASON_BOX_TIER7_RANK5,SC_ITEM,50000,SEASON_POINT,287,,,,,,,,,,,,,50000,,,287,,,,,,,,,,,,,
6150,SEASON_BUNDLE_2_T8_L1,SEASON_BOX_TIER8_RANK1,SC_ITEM,225000,SEASON_POINT,410,,,,,,,,,,,,,225000,,,410,,,,,,,,,,,,,
6151,SEASON_BUNDLE_2_T8_L2,SEASON_BOX_TIER8_RANK2,SC_ITEM,146250,SEASON_POINT,312,,,,,,,,,,,,,146250,,,312,,,,,,,,,,,,,
6152,SEASON_BUNDLE_2_T8_L3,SEASON_BOX_TIER8_RANK3,SC_ITEM,101250,SEASON_POINT,279,,,,,,,,,,,,,101250,,,279,,,,,,,,,,,,,
6153,SEASON_BUNDLE_2_T8_L4,SEASON_BOX_TIER8_RANK4,SC_ITEM,67500,SEASON_POINT,246,,,,,,,,,,,,,67500,,,246,,,,,,,,,,,,,
6154,SEASON_BUNDLE_2_T8_L5,SEASON_BOX_TIER8_RANK5,SC_ITEM,94500,SEASON_POINT,230,,,,,,,,,,,,,94500,,,230,,,,,,,,,,,,,
6155,SEASON_BUNDLE_2_T8_L6,SEASON_BOX_TIER8_RANK5,SC_ITEM,67500,SEASON_POINT,213,,,,,,,,,,,,,67500,,,213,,,,,,,,,,,,,
6156,SEASON_BUNDLE_2_T8_L7,SEASON_BOX_TIER8_RANK5,SC_ITEM,45000,SEASON_POINT,164,,,,,,,,,,,,,45000,,,164,,,,,,,,,,,,,
6157,SEASON_BUNDLE_2_T9_L1,SEASON_BOX_TIER9_RANK1,SC_ITEM,200000,SEASON_POINT,234,,,,,,,,,,,,,200000,,,234,,,,,,,,,,,,,
6158,SEASON_BUNDLE_2_T9_L2,SEASON_BOX_TIER9_RANK2,SC_ITEM,130000,SEASON_POINT,178,,,,,,,,,,,,,130000,,,178,,,,,,,,,,,,,
6159,SEASON_BUNDLE_2_T9_L3,SEASON_BOX_TIER9_RANK3,SC_ITEM,90000,SEASON_POINT,159,,,,,,,,,,,,,90000,,,159,,,,,,,,,,,,,
6160,SEASON_BUNDLE_2_T9_L4,SEASON_BOX_TIER9_RANK4,SC_ITEM,60000,SEASON_POINT,141,,,,,,,,,,,,,60000,,,141,,,,,,,,,,,,,
6161,SEASON_BUNDLE_2_T9_L5,SEASON_BOX_TIER9_RANK5,SC_ITEM,84000,SEASON_POINT,131,,,,,,,,,,,,,84000,,,131,,,,,,,,,,,,,
6162,SEASON_BUNDLE_2_T9_L6,SEASON_BOX_TIER9_RANK5,SC_ITEM,60000,SEASON_POINT,122,,,,,,,,,,,,,60000,,,122,,,,,,,,,,,,,
6163,SEASON_BUNDLE_2_T9_L7,SEASON_BOX_TIER9_RANK5,SC_ITEM,40000,SEASON_POINT,94,,,,,,,,,,,,,40000,,,94,,,,,,,,,,,,,
6164,SEASON_BUNDLE_2_T10_L1,SEASON_BOX_TIER10_RANK1,SC_ITEM,175000,SEASON_POINT,134,,,,,,,,,,,,,175000,,,134,,,,,,,,,,,,,
6165,SEASON_BUNDLE_2_T10_L2,SEASON_BOX_TIER10_RANK2,SC_ITEM,113750,SEASON_POINT,102,,,,,,,,,,,,,113750,,,102,,,,,,,,,,,,,
6166,SEASON_BUNDLE_2_T10_L3,SEASON_BOX_TIER10_RANK3,SC_ITEM,78750,SEASON_POINT,91,,,,,,,,,,,,,78750,,,91,,,,,,,,,,,,,
6167,SEASON_BUNDLE_2_T10_L4,SEASON_BOX_TIER10_RANK4,SC_ITEM,52500,SEASON_POINT,80,,,,,,,,,,,,,52500,,,80,,,,,,,,,,,,,
6168,SEASON_BUNDLE_2_T10_L5,SEASON_BOX_TIER10_RANK5,SC_ITEM,73500,SEASON_POINT,75,,,,,,,,,,,,,73500,,,75,,,,,,,,,,,,,
6169,SEASON_BUNDLE_2_T10_L6,SEASON_BOX_TIER10_RANK5,SC_ITEM,52500,SEASON_POINT,70,,,,,,,,,,,,,52500,,,70,,,,,,,,,,,,,
6170,SEASON_BUNDLE_2_T10_L7,SEASON_BOX_TIER10_RANK5,SC_ITEM,35000,SEASON_POINT,54,,,,,,,,,,,,,35000,,,54,,,,,,,,,,,,,
6171,SEASON_BUNDLE_2_T11_L1,SEASON_BOX_TIER11_RANK1,SC_ITEM,150000,SEASON_POINT,77,,,,,,,,,,,,,150000,,,77,,,,,,,,,,,,,
6172,SEASON_BUNDLE_2_T11_L2,SEASON_BOX_TIER11_RANK2,SC_ITEM,97500,SEASON_POINT,58,,,,,,,,,,,,,97500,,,58,,,,,,,,,,,,,
6173,SEASON_BUNDLE_2_T11_L3,SEASON_BOX_TIER11_RANK3,SC_ITEM,67500,SEASON_POINT,52,,,,,,,,,,,,,67500,,,52,,,,,,,,,,,,,
6174,SEASON_BUNDLE_2_T11_L4,SEASON_BOX_TIER11_RANK4,SC_ITEM,45000,SEASON_POINT,46,,,,,,,,,,,,,45000,,,46,,,,,,,,,,,,,
6175,SEASON_BUNDLE_2_T11_L5,SEASON_BOX_TIER11_RANK5,SC_ITEM,63000,SEASON_POINT,43,,,,,,,,,,,,,63000,,,43,,,,,,,,,,,,,
6176,SEASON_BUNDLE_2_T11_L6,SEASON_BOX_TIER11_RANK5,SC_ITEM,45000,SEASON_POINT,40,,,,,,,,,,,,,45000,,,40,,,,,,,,,,,,,
6177,SEASON_BUNDLE_2_T11_L7,SEASON_BOX_TIER11_RANK5,SC_ITEM,30000,SEASON_POINT,31,,,,,,,,,,,,,30000,,,31,,,,,,,,,,,,,
6178,SEASON_BUNDLE_2_T12_L1,SEASON_BOX_TIER12_RANK1,SC_ITEM,125000,SEASON_POINT,44,,,,,,,,,,,,,125000,,,44,,,,,,,,,,,,,
6179,SEASON_BUNDLE_2_T12_L2,SEASON_BOX_TIER12_RANK2,SC_ITEM,81250,SEASON_POINT,33,,,,,,,,,,,,,81250,,,33,,,,,,,,,,,,,
6180,SEASON_BUNDLE_2_T12_L3,SEASON_BOX_TIER12_RANK3,SC_ITEM,56250,SEASON_POINT,30,,,,,,,,,,,,,56250,,,30,,,,,,,,,,,,,
6181,SEASON_BUNDLE_2_T12_L4,SEASON_BOX_TIER12_RANK4,SC_ITEM,37500,SEASON_POINT,26,,,,,,,,,,,,,37500,,,26,,,,,,,,,,,,,
6182,SEASON_BUNDLE_2_T12_L5,SEASON_BOX_TIER12_RANK5,SC_ITEM,52500,SEASON_POINT,25,,,,,,,,,,,,,52500,,,25,,,,,,,,,,,,,
6183,SEASON_BUNDLE_2_T12_L6,SEASON_BOX_TIER12_RANK5,SC_ITEM,37500,SEASON_POINT,23,,,,,,,,,,,,,37500,,,23,,,,,,,,,,,,,
6184,SEASON_BUNDLE_2_T12_L7,SEASON_BOX_TIER12_RANK5,SC_ITEM,25000,SEASON_POINT,18,,,,,,,,,,,,,25000,,,18,,,,,,,,,,,,,
6185,SEASON_BUNDLE_2_T13_L1,SEASON_BOX_TIER13_RANK1,SC_ITEM,100000,SEASON_POINT,25,,,,,,,,,,,,,100000,,,25,,,,,,,,,,,,,
6186,SEASON_BUNDLE_2_T13_L2,SEASON_BOX_TIER13_RANK2,SC_ITEM,65000,SEASON_POINT,19,,,,,,,,,,,,,65000,,,19,,,,,,,,,,,,,
6187,SEASON_BUNDLE_2_T13_L3,SEASON_BOX_TIER13_RANK3,SC_ITEM,45000,SEASON_POINT,17,,,,,,,,,,,,,45000,,,17,,,,,,,,,,,,,
6188,SEASON_BUNDLE_2_T13_L4,SEASON_BOX_TIER13_RANK4,SC_ITEM,30000,SEASON_POINT,15,,,,,,,,,,,,,30000,,,15,,,,,,,,,,,,,
6189,SEASON_BUNDLE_2_T13_L5,SEASON_BOX_TIER13_RANK5,SC_ITEM,42000,SEASON_POINT,14,,,,,,,,,,,,,42000,,,14,,,,,,,,,,,,,
6190,SEASON_BUNDLE_2_T13_L6,SEASON_BOX_TIER13_RANK5,SC_ITEM,30000,SEASON_POINT,13,,,,,,,,,,,,,30000,,,13,,,,,,,,,,,,,
6191,SEASON_BUNDLE_2_T13_L7,SEASON_BOX_TIER13_RANK5,SC_ITEM,20000,SEASON_POINT,10,,,,,,,,,,,,,20000,,,10,,,,,,,,,,,,,
7000,REWARD_QUEST_CAPTAIN_LEVEL_10,,SC_ITEM,50000,,,,,,NONE,,0,0,,,,,,50000,,,,,,,,,,,,,,,,
7001,REWARD_QUEST_CAPTAIN_LEVEL_5,,SC_ITEM,4000,,,,,,NONE,,0,0,,,,,,4000,,,,,,,,,,,,,,,,
7002,REWARD_QUEST_FUSE_ITEMS_30,STARS_BOX_A,HC,20,,,,,,NONE,,0,0,,,,,20,,,,,,,,,,,,,,,,,
7003,REWARD_QUEST_SPEND_SUGAR_15000,,SC_CREW,15000,,,,,,NONE,,0,0,,,,,,,15000,,,,,,,,,,,,,,,
7004,REWARD_QUEST_UPGRADE_SHIP_1_MK_2,,SC_ITEM,15000,,,,,,NONE,,0,0,,,,,,15000,,,,,,,,,,,,,,,,
7005,REWARD_QUEST_WIN_BATTLES_3,,HC,5,SC_ITEM,9000,SC_CREW,3000,,NONE,,0,0,,,,,5,9000,3000,,,,,,,,,,,,,,,
7006,REWARD_QUEST_NAME_HIRE_1_SWIFT,CANNON_R2_E1,HC,5,SC_ITEM,10000,,,,NONE,,0,0,,,,,5,10000,,,,,,,,,,,,,,,,
7007,REWARD_QUEST_NAME_BUY_SHIP_1_SPEED_SHIP,SPEED_PASSIVE_R2_E1,,,,,,,,NONE,,0,0,,,,,,,,,,,,,,,,,,,,,,
7008,REWARD_QUEST_NAME_HIRE_1_MORTIMER,,HC,30,SC_ITEM,3000,SC_CREW,3000,,NONE,,0,0,,,,,30,3000,3000,,,,,,,,,,,,,,,
7009,REWARD_QUEST_NAME_HIRE_1_FELIX,AREA_HEAL_R2_E1,HC,25,SC_ITEM,5000,SC_CREW,5000,,NONE,,0,0,,,,,25,5000,5000,,,,,,,,,,,,,,,
7010,REWARD_QUEST_NAME_TRAIN_4_SWIFT,,HC,40,SC_ITEM,5000,SC_CREW,5000,,NONE,,0,0,,,,,40,5000,5000,,,,,,,,,,,,,,,
